date,change_per,close,high,index,low,name,open,ticket,volume
2016-10-04,0.89,22600.0,22750.0,VN 30 (VNI30),22400.0,Saigon Securities Incorporation,22400.0,SSI,16100000.000000002
2016-10-03,0.45,22400.0,22700.0,VN 30 (VNI30),22350.0,Saigon Securities Incorporation,22400.0,SSI,16900000.0
2016-09-30,0.0,22300.0,22400.0,VN 30 (VNI30),22200.0,Saigon Securities Incorporation,22300.0,SSI,17800000.0
2016-09-29,-0.45,22300.0,22550.0,VN 30 (VNI30),22300.0,Saigon Securities Incorporation,22500.0,SSI,18600000.0
2016-09-28,2.05,22400.0,22400.0,VN 30 (VNI30),22050.0,Saigon Securities Incorporation,22100.0,SSI,24500000.0
2016-09-27,0.69,21950.0,21950.0,VN 30 (VNI30),21750.0,Saigon Securities Incorporation,21800.0,SSI,9903000.0
2016-09-26,0.93,21800.0,21900.0,VN 30 (VNI30),21500.0,Saigon Securities Incorporation,21600.0,SSI,11200000.000000002
2016-09-23,-1.14,21600.0,22100.0,VN 30 (VNI30),21600.0,Saigon Securities Incorporation,21850.0,SSI,21100000.0
2016-09-22,0.0,21850.0,22200.0,VN 30 (VNI30),21700.0,Saigon Securities Incorporation,22000.0,SSI,21800000.0
2016-09-21,1.39,21850.0,21900.0,VN 30 (VNI30),21600.0,Saigon Securities Incorporation,21700.0,SSI,25400000.0
2016-09-20,0.47,21550.0,21700.0,VN 30 (VNI30),21200.0,Saigon Securities Incorporation,21450.0,SSI,17800000.0
2016-09-19,3.13,21450.0,21500.0,VN 30 (VNI30),21000.0,Saigon Securities Incorporation,21000.0,SSI,16700000.0
2016-09-16,0.0,20800.0,21000.0,VN 30 (VNI30),20700.0,Saigon Securities Incorporation,20800.0,SSI,43700000.0
2016-09-15,-0.95,20800.0,21050.0,VN 30 (VNI30),20800.0,Saigon Securities Incorporation,21000.0,SSI,18000000.0
2016-09-14,-0.47,21000.0,21100.0,VN 30 (VNI30),21000.0,Saigon Securities Incorporation,21000.0,SSI,15200000.0
2016-09-13,-0.94,21100.0,21450.0,VN 30 (VNI30),21050.0,Saigon Securities Incorporation,21200.0,SSI,13200000.0
2016-09-12,-1.39,21300.0,21700.0,VN 30 (VNI30),21250.0,Saigon Securities Incorporation,21600.0,SSI,13700000.000000002
2016-09-09,1.41,21600.0,21800.0,VN 30 (VNI30),21300.0,Saigon Securities Incorporation,21400.0,SSI,19900000.0
2016-09-08,0.0,21300.0,21500.0,VN 30 (VNI30),21200.0,Saigon Securities Incorporation,21200.0,SSI,7292100.0
2016-09-07,0.95,21300.0,21300.0,VN 30 (VNI30),21100.0,Saigon Securities Incorporation,21200.0,SSI,7708300.0
2016-09-06,0.0,21100.0,21300.0,VN 30 (VNI30),21100.0,Saigon Securities Incorporation,21100.0,SSI,10900000.0
2016-09-05,-1.4,21100.0,21500.0,VN 30 (VNI30),21100.0,Saigon Securities Incorporation,21400.0,SSI,10400000.0
2016-09-01,0.0,21400.0,21600.0,VN 30 (VNI30),21300.0,Saigon Securities Incorporation,21500.0,SSI,9401500.0
2016-08-31,1.42,21400.0,21500.0,VN 30 (VNI30),21100.0,Saigon Securities Incorporation,21200.0,SSI,17900000.0
2016-08-30,-1.4,21100.0,21500.0,VN 30 (VNI30),21100.0,Saigon Securities Incorporation,21400.0,SSI,16700000.0
2016-08-29,-1.38,21400.0,21900.0,VN 30 (VNI30),21400.0,Saigon Securities Incorporation,21800.0,SSI,10900000.0
2016-08-26,1.4,21700.0,22000.0,VN 30 (VNI30),21500.0,Saigon Securities Incorporation,21500.0,SSI,14100000.0
2016-08-25,-0.47,21400.0,21500.0,VN 30 (VNI30),21300.0,Saigon Securities Incorporation,21500.0,SSI,8624200.0
2016-08-24,-0.46,21500.0,21800.0,VN 30 (VNI30),21500.0,Saigon Securities Incorporation,21500.0,SSI,5697700.0
2016-08-23,0.93,21600.0,21700.0,VN 30 (VNI30),21500.0,Saigon Securities Incorporation,21600.0,SSI,6814200.0
2016-08-22,-1.38,21400.0,21800.0,VN 30 (VNI30),21400.0,Saigon Securities Incorporation,21600.0,SSI,21700000.0
2016-08-19,-1.81,21700.0,22200.0,VN 30 (VNI30),21700.0,Saigon Securities Incorporation,22200.0,SSI,15500000.0
2016-08-18,-1.34,22100.0,22500.0,VN 30 (VNI30),22100.0,Saigon Securities Incorporation,22300.0,SSI,12900000.0
2016-08-17,0.0,22400.0,22500.0,VN 30 (VNI30),22100.0,Saigon Securities Incorporation,22400.0,SSI,12900000.0
2016-08-16,2.28,22400.0,22600.0,VN 30 (VNI30),22000.0,Saigon Securities Incorporation,22000.0,SSI,26100000.0
2016-08-15,0.46,21900.0,22000.0,VN 30 (VNI30),21700.0,Saigon Securities Incorporation,21800.0,SSI,8083300.0
2016-08-12,-0.91,21800.0,22200.0,VN 30 (VNI30),21800.0,Saigon Securities Incorporation,22000.0,SSI,10200000.0
2016-08-11,1.38,22000.0,22100.0,VN 30 (VNI30),21800.0,Saigon Securities Incorporation,21800.0,SSI,21200000.0
2016-08-10,1.4,21700.0,22000.0,VN 30 (VNI30),21400.0,Saigon Securities Incorporation,21400.0,SSI,15200000.0
2016-08-09,0.0,21400.0,21600.0,VN 30 (VNI30),21200.0,Saigon Securities Incorporation,21300.0,SSI,8401600.0
2016-08-08,-0.47,21400.0,21700.0,VN 30 (VNI30),21300.0,Saigon Securities Incorporation,21700.0,SSI,9764900.0
2016-08-05,-2.27,21500.0,21800.0,VN 30 (VNI30),21200.0,Saigon Securities Incorporation,21700.0,SSI,22200000.000000004
2016-08-04,-0.9,22000.0,22500.0,VN 30 (VNI30),21700.0,Saigon Securities Incorporation,22300.0,SSI,17800000.0
2016-08-03,0.45,22200.0,22300.0,VN 30 (VNI30),21900.0,Saigon Securities Incorporation,21900.0,SSI,14300000.0
2016-08-02,-3.07,22100.0,22500.0,VN 30 (VNI30),21900.0,Saigon Securities Incorporation,22500.0,SSI,35000000.0
2016-08-01,-0.44,22800.0,23000.0,VN 30 (VNI30),22500.0,Saigon Securities Incorporation,23000.0,SSI,7911600.0
2016-07-29,-1.29,22900.0,23500.0,VN 30 (VNI30),22900.0,Saigon Securities Incorporation,23100.0,SSI,13000000.0
2016-07-28,2.2,23200.0,23600.0,VN 30 (VNI30),22700.0,Saigon Securities Incorporation,22700.0,SSI,25099999.999999996
2016-07-27,1.34,22700.0,22900.0,VN 30 (VNI30),22300.0,Saigon Securities Incorporation,22300.0,SSI,18300000.0
2016-07-26,0.45,22400.0,22500.0,VN 30 (VNI30),22000.0,Saigon Securities Incorporation,22100.0,SSI,14200000.0
2016-07-25,-0.89,22300.0,22900.0,VN 30 (VNI30),22300.0,Saigon Securities Incorporation,22800.0,SSI,12600000.0
2016-07-22,-2.17,22500.0,22800.0,VN 30 (VNI30),22200.0,Saigon Securities Incorporation,22500.0,SSI,40700000.0
2016-07-21,-2.95,23000.0,23700.0,VN 30 (VNI30),23000.0,Saigon Securities Incorporation,23700.0,SSI,39900000.0
2016-07-20,-1.66,23700.0,24300.0,VN 30 (VNI30),23600.0,Saigon Securities Incorporation,24200.0,SSI,23600000.0
2016-07-19,1.69,24100.0,24700.0,VN 30 (VNI30),23500.0,Saigon Securities Incorporation,23900.0,SSI,64700000.0
2016-07-18,0.85,23700.0,23800.0,VN 30 (VNI30),23400.0,Saigon Securities Incorporation,23400.0,SSI,23400000.0
2016-07-15,-0.42,23500.0,23700.0,VN 30 (VNI30),23200.0,Saigon Securities Incorporation,23500.0,SSI,34500000.0
2016-07-14,-2.07,23600.0,24200.0,VN 30 (VNI30),23600.0,Saigon Securities Incorporation,24200.0,SSI,40500000.0
2016-07-13,2.99,24100.0,24300.0,VN 30 (VNI30),23600.0,Saigon Securities Incorporation,23700.0,SSI,60900000.0
2016-07-12,1.74,23400.0,23600.0,VN 30 (VNI30),23000.0,Saigon Securities Incorporation,23400.0,SSI,37200000.0
2016-07-11,1.32,23000.0,23700.0,VN 30 (VNI30),22800.0,Saigon Securities Incorporation,23000.0,SSI,62600000.0
2016-07-08,0.89,22700.0,23000.0,VN 30 (VNI30),22400.0,Saigon Securities Incorporation,22500.0,SSI,46400000.0
2016-07-07,0.45,22500.0,22700.0,VN 30 (VNI30),22300.0,Saigon Securities Incorporation,22600.0,SSI,28200000.0
2016-07-06,0.0,22400.0,22600.0,VN 30 (VNI30),22100.0,Saigon Securities Incorporation,22200.0,SSI,25000000.0
2016-07-05,1.82,22400.0,22900.0,VN 30 (VNI30),22300.0,Saigon Securities Incorporation,22500.0,SSI,66000000.0
2016-07-04,6.8,22000.0,22000.0,VN 30 (VNI30),20900.0,Saigon Securities Incorporation,20900.0,SSI,44300000.0
2016-07-01,-0.96,20600.0,20900.0,VN 30 (VNI30),20600.0,Saigon Securities Incorporation,20800.0,SSI,11900000.0
2016-06-30,-0.48,20800.0,21100.0,VN 30 (VNI30),20500.0,Saigon Securities Incorporation,20900.0,SSI,16200000.000000002
2016-06-29,2.96,20900.0,20900.0,VN 30 (VNI30),20400.0,Saigon Securities Incorporation,20400.0,SSI,15400000.0
2016-06-28,0.5,20300.0,20400.0,VN 30 (VNI30),20100.0,Saigon Securities Incorporation,20100.0,SSI,6465500.0
2016-06-27,-0.49,20200.0,20400.0,VN 30 (VNI30),19800.0,Saigon Securities Incorporation,20100.0,SSI,8315400.0
2016-06-24,-2.4,20300.0,21000.0,VN 30 (VNI30),19400.0,Saigon Securities Incorporation,21000.0,SSI,26500000.0
2016-06-23,0.0,20800.0,21000.0,VN 30 (VNI30),20700.0,Saigon Securities Incorporation,20700.0,SSI,12700000.0
2016-06-22,-0.48,20800.0,21000.0,VN 30 (VNI30),20700.0,Saigon Securities Incorporation,20900.0,SSI,12200000.0
2016-06-21,0.0,20900.0,21200.0,VN 30 (VNI30),20800.0,Saigon Securities Incorporation,21000.0,SSI,10600000.0
2016-06-20,1.95,20900.0,21000.0,VN 30 (VNI30),20700.0,Saigon Securities Incorporation,21000.0,SSI,10300000.0
2016-06-17,-3.3,20500.0,21100.0,VN 30 (VNI30),20500.0,Saigon Securities Incorporation,21000.0,SSI,53600000.0
2016-06-16,0.0,21200.0,21500.0,VN 30 (VNI30),21100.0,Saigon Securities Incorporation,21200.0,SSI,11100000.000000002
2016-06-15,-1.4,21200.0,21400.0,VN 30 (VNI30),21100.0,Saigon Securities Incorporation,21300.0,SSI,13899999.999999998
2016-06-14,-0.46,21500.0,21600.0,VN 30 (VNI30),21300.0,Saigon Securities Incorporation,21400.0,SSI,9014500.0
2016-06-13,-1.82,21600.0,21900.0,VN 30 (VNI30),21500.0,Saigon Securities Incorporation,21700.0,SSI,11800000.0
2016-06-10,0.92,22000.0,22300.0,VN 30 (VNI30),21800.0,Saigon Securities Incorporation,21900.0,SSI,28100000.0
2016-06-09,1.4,21800.0,22200.0,VN 30 (VNI30),21400.0,Saigon Securities Incorporation,21500.0,SSI,38500000.0
2016-06-08,1.42,21500.0,21600.0,VN 30 (VNI30),21300.0,Saigon Securities Incorporation,21300.0,SSI,14600000.0
2016-06-07,0.47,21200.0,21400.0,VN 30 (VNI30),21100.0,Saigon Securities Incorporation,21100.0,SSI,6773300.0
2016-06-06,-0.94,21100.0,21400.0,VN 30 (VNI30),21000.0,Saigon Securities Incorporation,21200.0,SSI,9749900.0
2016-06-03,-0.47,21300.0,21700.0,VN 30 (VNI30),21300.0,Saigon Securities Incorporation,21500.0,SSI,11000000.0
2016-06-02,0.47,21400.0,21400.0,VN 30 (VNI30),21100.0,Saigon Securities Incorporation,21300.0,SSI,13300000.0
2016-06-01,-0.93,21300.0,22000.0,VN 30 (VNI30),21300.0,Saigon Securities Incorporation,21400.0,SSI,17300000.0
2016-05-31,-0.46,21500.0,21700.0,VN 30 (VNI30),21400.0,Saigon Securities Incorporation,21700.0,SSI,14300000.0
2016-05-30,3.85,21600.0,21600.0,VN 30 (VNI30),20800.0,Saigon Securities Incorporation,20900.0,SSI,33200000.0
2016-05-27,1.46,20800.0,20900.0,VN 30 (VNI30),20300.0,Saigon Securities Incorporation,20300.0,SSI,16700000.0
2016-05-26,-0.49,20500.0,20800.0,VN 30 (VNI30),20400.0,Saigon Securities Incorporation,20700.0,SSI,7861799.999999999
2016-05-25,-0.48,20600.0,21000.0,VN 30 (VNI30),20600.0,Saigon Securities Incorporation,20600.0,SSI,17000000.0
2016-05-24,-0.48,20700.0,20800.0,VN 30 (VNI30),20500.0,Saigon Securities Incorporation,20600.0,SSI,5778600.0
2016-05-23,0.48,20800.0,20800.0,VN 30 (VNI30),20500.0,Saigon Securities Incorporation,20700.0,SSI,5415000.0
2016-05-20,0.49,20700.0,20700.0,VN 30 (VNI30),20400.0,Saigon Securities Incorporation,20500.0,SSI,7720700.000000001
2016-05-19,-0.48,20600.0,20700.0,VN 30 (VNI30),20500.0,Saigon Securities Incorporation,20600.0,SSI,6325800.0
2016-05-18,-0.48,20700.0,20900.0,VN 30 (VNI30),20500.0,Saigon Securities Incorporation,20800.0,SSI,9883000.0
2016-05-17,0.97,20800.0,20900.0,VN 30 (VNI30),20600.0,Saigon Securities Incorporation,20900.0,SSI,13799999.999999998
2016-05-16,1.98,20600.0,20700.0,VN 30 (VNI30),20000.0,Saigon Securities Incorporation,20200.0,SSI,20700000.0
2016-05-13,-0.98,20200.0,20400.0,VN 30 (VNI30),20000.0,Saigon Securities Incorporation,20300.0,SSI,17200000.0
2016-05-12,0.0,20400.0,20600.0,VN 30 (VNI30),20200.0,Saigon Securities Incorporation,20400.0,SSI,17200000.0
2016-05-11,-1.92,20400.0,20700.0,VN 30 (VNI30),20100.0,Saigon Securities Incorporation,20700.0,SSI,33600000.0
2016-05-10,-1.89,20800.0,21100.0,VN 30 (VNI30),20800.0,Saigon Securities Incorporation,21000.0,SSI,19200000.0
2016-05-09,-0.93,21200.0,21700.0,VN 30 (VNI30),21200.0,Saigon Securities Incorporation,21500.0,SSI,10900000.0
2016-05-06,0.0,21400.0,21700.0,VN 30 (VNI30),21300.0,Saigon Securities Incorporation,21300.0,SSI,9990800.0
2016-05-05,0.0,21400.0,21600.0,VN 30 (VNI30),21300.0,Saigon Securities Incorporation,21400.0,SSI,10200000.0
2016-05-04,0.0,21400.0,21600.0,VN 30 (VNI30),21200.0,Saigon Securities Incorporation,21500.0,SSI,14000000.0
2016-04-29,-1.38,21400.0,21700.0,VN 30 (VNI30),21400.0,Saigon Securities Incorporation,21700.0,SSI,19800000.0
2016-04-28,-0.91,21700.0,21900.0,VN 30 (VNI30),21500.0,Saigon Securities Incorporation,21900.0,SSI,11399999.999999998
2016-04-27,-2.23,21900.0,22400.0,VN 30 (VNI30),21900.0,Saigon Securities Incorporation,22400.0,SSI,14500000.0
2016-04-26,1.36,22400.0,22400.0,VN 30 (VNI30),21900.0,Saigon Securities Incorporation,22000.0,SSI,35100000.0
2016-04-25,2.79,22100.0,22200.0,VN 30 (VNI30),21700.0,Saigon Securities Incorporation,21700.0,SSI,42900000.0
2016-04-22,1.42,21500.0,21500.0,VN 30 (VNI30),21200.0,Saigon Securities Incorporation,21200.0,SSI,15000000.0
2016-04-21,0.0,21200.0,21500.0,VN 30 (VNI30),21100.0,Saigon Securities Incorporation,21500.0,SSI,17400000.0
2016-04-20,-0.47,21200.0,21500.0,VN 30 (VNI30),20900.0,Saigon Securities Incorporation,21500.0,SSI,21900000.0
2016-04-19,-1.39,21300.0,21700.0,VN 30 (VNI30),21100.0,Saigon Securities Incorporation,21600.0,SSI,25800000.0
2016-04-15,-0.46,21600.0,22000.0,VN 30 (VNI30),21600.0,Saigon Securities Incorporation,21800.0,SSI,15300000.0
2016-04-14,0.0,21700.0,21900.0,VN 30 (VNI30),21600.0,Saigon Securities Incorporation,21700.0,SSI,17500000.0
2016-04-13,-0.46,21700.0,21900.0,VN 30 (VNI30),21600.0,Saigon Securities Incorporation,21800.0,SSI,17800000.0
2016-04-12,-0.46,21800.0,22000.0,VN 30 (VNI30),21800.0,Saigon Securities Incorporation,21900.0,SSI,17000000.0
2016-04-11,0.92,21900.0,22100.0,VN 30 (VNI30),21700.0,Saigon Securities Incorporation,21700.0,SSI,22100000.0
2016-04-08,-0.91,21700.0,22000.0,VN 30 (VNI30),21700.0,Saigon Securities Incorporation,21800.0,SSI,22000000.0
2016-04-07,0.46,21900.0,22100.0,VN 30 (VNI30),21800.0,Saigon Securities Incorporation,21900.0,SSI,17500000.0
2016-04-06,0.46,21800.0,21900.0,VN 30 (VNI30),21700.0,Saigon Securities Incorporation,21700.0,SSI,14500000.0
2016-04-05,1.88,21700.0,21700.0,VN 30 (VNI30),21300.0,Saigon Securities Incorporation,21300.0,SSI,18100000.0
2016-04-04,0.47,21300.0,21400.0,VN 30 (VNI30),21000.0,Saigon Securities Incorporation,21200.0,SSI,13600000.000000002
2016-04-01,0.47,21200.0,21300.0,VN 30 (VNI30),20900.0,Saigon Securities Incorporation,21100.0,SSI,18800000.0
2016-03-31,-0.94,21100.0,21500.0,VN 30 (VNI30),21000.0,Saigon Securities Incorporation,21300.0,SSI,20099999.999999996
2016-03-30,0.95,21300.0,21500.0,VN 30 (VNI30),21000.0,Saigon Securities Incorporation,21000.0,SSI,20600000.0
2016-03-29,-2.31,21100.0,21600.0,VN 30 (VNI30),20900.0,Saigon Securities Incorporation,21600.0,SSI,41200000.0
2016-03-28,0.0,21600.0,21700.0,VN 30 (VNI30),21500.0,Saigon Securities Incorporation,21700.0,SSI,9344200.0
2016-03-25,-0.92,21600.0,22000.0,VN 30 (VNI30),21400.0,Saigon Securities Incorporation,21800.0,SSI,16900000.0
2016-03-24,0.46,21800.0,22300.0,VN 30 (VNI30),21600.0,Saigon Securities Incorporation,21700.0,SSI,29200000.0
2016-03-23,0.46,21700.0,21800.0,VN 30 (VNI30),21500.0,Saigon Securities Incorporation,21600.0,SSI,19700000.0
2016-03-22,-1.82,21600.0,22100.0,VN 30 (VNI30),21600.0,Saigon Securities Incorporation,22000.0,SSI,18900000.0
2016-03-21,0.0,22000.0,22400.0,VN 30 (VNI30),22000.0,Saigon Securities Incorporation,22200.0,SSI,18800000.0
2016-03-18,-0.9,22000.0,22400.0,VN 30 (VNI30),22000.0,Saigon Securities Incorporation,22300.0,SSI,63300000.0
2016-03-17,-0.45,22200.0,22600.0,VN 30 (VNI30),22200.0,Saigon Securities Incorporation,22500.0,SSI,16700000.0
2016-03-16,-0.89,22300.0,22600.0,VN 30 (VNI30),22300.0,Saigon Securities Incorporation,22500.0,SSI,15700000.0
2016-03-15,-0.88,22500.0,22800.0,VN 30 (VNI30),22400.0,Saigon Securities Incorporation,22700.0,SSI,19600000.0
2016-03-14,-0.44,22700.0,22900.0,VN 30 (VNI30),22600.0,Saigon Securities Incorporation,22900.0,SSI,23200000.0
2016-03-11,-0.44,22800.0,23000.0,VN 30 (VNI30),22700.0,Saigon Securities Incorporation,22900.0,SSI,22000000.0
2016-03-10,1.78,22900.0,23000.0,VN 30 (VNI30),22500.0,Saigon Securities Incorporation,22500.0,SSI,21100000.0
2016-03-09,0.45,22500.0,22600.0,VN 30 (VNI30),22300.0,Saigon Securities Incorporation,22400.0,SSI,14900000.0
2016-03-08,-1.32,22400.0,22800.0,VN 30 (VNI30),22400.0,Saigon Securities Incorporation,22700.0,SSI,27200000.000000004
2016-03-07,-0.44,22700.0,23000.0,VN 30 (VNI30),22700.0,Saigon Securities Incorporation,22800.0,SSI,22400000.000000004
2016-03-04,-1.3,22800.0,23100.0,VN 30 (VNI30),22800.0,Saigon Securities Incorporation,23000.0,SSI,27599999.999999996
2016-03-03,-0.43,23100.0,23400.0,VN 30 (VNI30),22900.0,Saigon Securities Incorporation,23300.0,SSI,32599999.999999996
2016-03-02,2.2,23200.0,23300.0,VN 30 (VNI30),22800.0,Saigon Securities Incorporation,22800.0,SSI,49300000.0
2016-03-01,0.89,22700.0,22900.0,VN 30 (VNI30),22500.0,Saigon Securities Incorporation,22500.0,SSI,21700000.0
2016-02-29,0.0,22500.0,22800.0,VN 30 (VNI30),22500.0,Saigon Securities Incorporation,22500.0,SSI,17700000.0
2016-02-26,0.45,22500.0,22700.0,VN 30 (VNI30),22300.0,Saigon Securities Incorporation,22500.0,SSI,19400000.0
2016-02-25,-1.75,22400.0,22900.0,VN 30 (VNI30),22300.0,Saigon Securities Incorporation,22800.0,SSI,45100000.0
2016-02-24,1.79,22800.0,23000.0,VN 30 (VNI30),22200.0,Saigon Securities Incorporation,22200.0,SSI,31300000.0
2016-02-23,0.45,22400.0,23000.0,VN 30 (VNI30),22300.0,Saigon Securities Incorporation,22700.0,SSI,45700000.0
2016-02-22,5.19,22300.0,22300.0,VN 30 (VNI30),21100.0,Saigon Securities Incorporation,21300.0,SSI,58600000.0
2016-02-19,0.0,21200.0,21400.0,VN 30 (VNI30),21100.0,Saigon Securities Incorporation,21200.0,SSI,18900000.0
2016-02-18,0.95,21200.0,21200.0,VN 30 (VNI30),20900.0,Saigon Securities Incorporation,20900.0,SSI,19200000.0
2016-02-17,0.48,21000.0,21400.0,VN 30 (VNI30),20900.0,Saigon Securities Incorporation,20900.0,SSI,35400000.0
2016-02-16,0.48,20900.0,21000.0,VN 30 (VNI30),20800.0,Saigon Securities Incorporation,20800.0,SSI,17100000.0
2016-02-15,-0.95,20800.0,21000.0,VN 30 (VNI30),20600.0,Saigon Securities Incorporation,20700.0,SSI,27900000.0
2016-02-05,1.94,21000.0,21300.0,VN 30 (VNI30),20500.0,Saigon Securities Incorporation,20600.0,SSI,39700000.0
2016-02-04,0.98,20600.0,20700.0,VN 30 (VNI30),20400.0,Saigon Securities Incorporation,20400.0,SSI,14200000.0
2016-02-03,0.49,20400.0,20500.0,VN 30 (VNI30),20000.0,Saigon Securities Incorporation,20100.0,SSI,11100000.000000002
2016-02-02,0.0,20300.0,20400.0,VN 30 (VNI30),20100.0,Saigon Securities Incorporation,20100.0,SSI,12200000.0
2016-02-01,-0.98,20300.0,20700.0,VN 30 (VNI30),20300.0,Saigon Securities Incorporation,20600.0,SSI,15600000.0
2016-01-29,0.99,20500.0,20600.0,VN 30 (VNI30),20200.0,Saigon Securities Incorporation,20300.0,SSI,12200000.0
2016-01-28,-0.98,20300.0,20700.0,VN 30 (VNI30),20300.0,Saigon Securities Incorporation,20500.0,SSI,15300000.0
2016-01-27,0.99,20500.0,20800.0,VN 30 (VNI30),20500.0,Saigon Securities Incorporation,20500.0,SSI,13899999.999999998
2016-01-26,-2.87,20300.0,20700.0,VN 30 (VNI30),20100.0,Saigon Securities Incorporation,20300.0,SSI,18300000.0
2016-01-25,6.63,20900.0,20900.0,VN 30 (VNI30),19900.0,Saigon Securities Incorporation,20000.0,SSI,41000000.0
2016-01-22,3.16,19600.0,19600.0,VN 30 (VNI30),19000.0,Saigon Securities Incorporation,19400.0,SSI,24900000.000000004
2016-01-21,-1.04,19000.0,19400.0,VN 30 (VNI30),18900.0,Saigon Securities Incorporation,19200.0,SSI,22500000.0
2016-01-20,-0.52,19200.0,19500.0,VN 30 (VNI30),19100.0,Saigon Securities Incorporation,19400.0,SSI,12400000.0
2016-01-19,1.05,19300.0,19500.0,VN 30 (VNI30),19100.0,Saigon Securities Incorporation,19100.0,SSI,23200000.0
2016-01-18,-3.54,19100.0,19500.0,VN 30 (VNI30),18600.0,Saigon Securities Incorporation,19100.0,SSI,48300000.0
2016-01-15,-1.98,19800.0,20300.0,VN 30 (VNI30),19800.0,Saigon Securities Incorporation,20200.0,SSI,20900000.0
2016-01-14,-2.42,20200.0,20500.0,VN 30 (VNI30),19800.0,Saigon Securities Incorporation,20400.0,SSI,31600000.0
2016-01-13,0.0,20700.0,21200.0,VN 30 (VNI30),20400.0,Saigon Securities Incorporation,20900.0,SSI,17200000.0
2016-01-12,4.02,20700.0,20700.0,VN 30 (VNI30),20000.0,Saigon Securities Incorporation,20000.0,SSI,21300000.0
2016-01-11,0.51,19900.0,20300.0,VN 30 (VNI30),19800.0,Saigon Securities Incorporation,20000.0,SSI,26400000.0
2016-01-08,-2.46,19800.0,20200.0,VN 30 (VNI30),19700.0,Saigon Securities Incorporation,20200.0,SSI,23700000.0
2016-01-07,-2.87,20300.0,20900.0,VN 30 (VNI30),20100.0,Saigon Securities Incorporation,20900.0,SSI,28500000.0
2016-01-06,0.0,20900.0,21300.0,VN 30 (VNI30),20700.0,Saigon Securities Incorporation,21200.0,SSI,12800000.0
2016-01-05,-3.69,20900.0,21700.0,VN 30 (VNI30),20900.0,Saigon Securities Incorporation,21300.0,SSI,22799999.999999996
2016-01-04,-2.25,21700.0,22300.0,VN 30 (VNI30),21700.0,Saigon Securities Incorporation,22200.0,SSI,7924100.0
2019-06-14,0.24,21200.0,21450.0,VN 30 (VNI30),21200.0,Vietnam Technological And Commercial Joint Stock Bank,21200.0,TCB,10800000.0
2019-06-13,-0.7,21150.0,21300.0,VN 30 (VNI30),21100.0,Vietnam Technological And Commercial Joint Stock Bank,21300.0,TCB,8458900.0
2019-06-12,-0.93,21300.0,21600.0,VN 30 (VNI30),21300.0,Vietnam Technological And Commercial Joint Stock Bank,21500.0,TCB,6724400.000000001
2019-06-11,0.0,21500.0,21700.0,VN 30 (VNI30),21450.0,Vietnam Technological And Commercial Joint Stock Bank,21500.0,TCB,9071300.0
2019-06-10,-0.46,21500.0,21900.0,VN 30 (VNI30),21300.0,Vietnam Technological And Commercial Joint Stock Bank,21800.0,TCB,16900000.0
2019-06-07,1.17,21600.0,21600.0,VN 30 (VNI30),21350.0,Vietnam Technological And Commercial Joint Stock Bank,21350.0,TCB,14300000.0
2019-06-06,0.23,21350.0,21500.0,VN 30 (VNI30),20900.0,Vietnam Technological And Commercial Joint Stock Bank,21300.0,TCB,13799999.999999998
2019-06-05,0.47,21300.0,21800.0,VN 30 (VNI30),21300.0,Vietnam Technological And Commercial Joint Stock Bank,21600.0,TCB,10800000.0
2019-06-04,-1.4,21200.0,21800.0,VN 30 (VNI30),21100.0,Vietnam Technological And Commercial Joint Stock Bank,21750.0,TCB,23300000.0
2019-06-03,-4.87,21500.0,22500.0,VN 30 (VNI30),21500.0,Vietnam Technological And Commercial Joint Stock Bank,22400.0,TCB,27100000.0
2019-05-31,-1.53,22600.0,23000.0,VN 30 (VNI30),22600.0,Vietnam Technological And Commercial Joint Stock Bank,22950.0,TCB,14500000.0
2019-05-30,0.88,22950.0,23050.0,VN 30 (VNI30),22500.0,Vietnam Technological And Commercial Joint Stock Bank,22750.0,TCB,14500000.0
2019-05-29,-1.52,22750.0,23100.0,VN 30 (VNI30),22750.0,Vietnam Technological And Commercial Joint Stock Bank,23050.0,TCB,20700000.0
2019-05-28,-0.22,23100.0,23400.0,VN 30 (VNI30),22900.0,Vietnam Technological And Commercial Joint Stock Bank,23100.0,TCB,14300000.0
2019-05-27,-0.22,23150.0,23350.0,VN 30 (VNI30),23100.0,Vietnam Technological And Commercial Joint Stock Bank,23200.0,TCB,8881400.0
2019-05-24,-1.9,23200.0,23700.0,VN 30 (VNI30),23200.0,Vietnam Technological And Commercial Joint Stock Bank,23550.0,TCB,23800000.0
2019-05-23,-0.21,23650.0,23850.0,VN 30 (VNI30),23550.0,Vietnam Technological And Commercial Joint Stock Bank,23650.0,TCB,13799999.999999998
2019-05-22,-1.46,23700.0,24200.0,VN 30 (VNI30),23700.0,Vietnam Technological And Commercial Joint Stock Bank,24100.0,TCB,17100000.0
2019-05-21,0.84,24050.0,24300.0,VN 30 (VNI30),23850.0,Vietnam Technological And Commercial Joint Stock Bank,23850.0,TCB,32200000.000000004
2019-05-20,1.06,23850.0,23900.0,VN 30 (VNI30),23400.0,Vietnam Technological And Commercial Joint Stock Bank,23550.0,TCB,21200000.0
2019-05-17,-0.63,23600.0,23800.0,VN 30 (VNI30),23550.0,Vietnam Technological And Commercial Joint Stock Bank,23700.0,TCB,17400000.0
